DataHora,TempoGasto,WIDTH,HEIGHT,MAX_ITER,RE_MIN,RE_MAX,IM_MIN,IM_MAX,Machine,Code,Schedule,ChunkSize,Threads,Scenario,T1,Speedup,Eficiencia
2026-08-24 22:18:15,9.16869,4096,4096,1000,-2.0,1.0,-1.5,1.5,deCasa,sequencial,n/a,0,1,Visão Completa,12.35407090909091,1.3474194142337574,1.3474194142337574
2026-08-24 22:25:48,8.36738,4096,4096,1000,-2.0,1.0,-1.5,1.5,deCasa,sequencial,n/a,0,1,Visão Completa,12.35407090909091,1.4764562992347554,1.4764562992347554
2026-08-24 22:27:00,9.25922,4096,4096,1000,-2.0,1.0,-1.5,1.5,deCasa,sequencial,n/a,0,1,Visão Completa,12.35407090909091,1.3342453153819556,1.3342453153819556
2026-08-24 22:31:03,9.55052,4096,4096,1000,-2.0,1.0,-1.5,1.5,deCasa,sequencial,n/a,0,1,Visão Completa,12.35407090909091,1.2935495563687536,1.2935495563687536
2026-08-24 22:33:09,33.635,8192,8192,1000,-2.0,1.0,-1.5,1.5,deCasa,sequencial,n/a,0,1,Visão Completa,49.89046666666667,1.4832902234775285,1.4832902234775285
2026-08-27 07:58:54,7.34983,4096,4096,1000,-2.0,1.0,-1.5,1.5,deCasa,sequencial,n/a,0,1,Visão Completa,12.35407090909091,1.6808648511721918,1.6808648511721918
2026-08-27 08:01:06,7.30116,4096,4096,1000,-2.0,1.0,-1.5,1.5,deCasa,sequencial,n/a,0,1,Visão Completa,12.35407090909091,1.692069603883617,1.692069603883617
2026-08-27 08:04:24,7.46083,4096,4096,1000,-2.0,1.0,-1.5,1.5,deCasa,sequencial,n/a,0,1,Visão Completa,12.35407090909091,1.6558574460336062,1.6558574460336062
2026-08-27 08:08:07,9.11924,4096,4096,1000,-2.0,1.0,-1.5,1.5,deCasa,sequencial,n/a,0,1,Visão Completa,12.35407090909091,1.3547259321051874,1.3547259321051874
2026-09-22 20:51:00,34.7746,16384,16384,5000,-0.745144,-0.742144,0.130326,0.133326,deCasa,paralelo,static,64,4,Zoom (Seahorse),92.19995,2.6513590379184806,0.6628397594796201
2026-09-22 20:52:04,10.3447,4096,4096,1000,-2.0,1.0,-1.5,1.5,deCasa,paralelo,static,64,4,Visão Completa,12.35407090909091,1.1942415835249847,0.29856039588124617
2026-09-22 20:52:58,9.00463,4096,4096,1000,-2.0,1.0,-1.5,1.5,deCasa,paralelo,static,1024,4,Visão Completa,12.35407090909091,1.3719687437563686,0.34299218593909214
2026-09-22 20:54:23,5.3798,4096,4096,1000,-2.0,1.0,-1.5,1.5,deCasa,paralelo,dynamic,1,4,Visão Completa,12.35407090909091,2.2963810753356833,0.5740952688339208
2026-09-22 20:54:51,5.30626,4096,4096,1000,-2.0,1.0,-1.5,1.5,deCasa,paralelo,dynamic,64,4,Visão Completa,12.35407090909091,2.328206855504802,0.5820517138762005
2026-09-22 20:56:45,7.93399,4096,4096,1000,-2.0,1.0,-1.5,1.5,deCasa,paralelo,dynamic,1024,4,Visão Completa,12.35407090909091,1.5571069422939667,0.3892767355734917
2026-09-22 20:57:13,8.07205,4096,4096,1000,-2.0,1.0,-1.5,1.5,deCasa,paralelo,guided,0,4,Visão Completa,12.35407090909091,1.5304750229608226,0.38261875574020565
2026-09-22 20:57:37,6.92406,4096,4096,1000,-2.0,1.0,-1.5,1.5,deCasa,paralelo,guided,64,4,Visão Completa,12.35407090909091,1.7842235493469019,0.44605588733672547
2026-09-22 20:58:01,7.97647,4096,4096,1000,-2.0,1.0,-1.5,1.5,deCasa,paralelo,guided,1024,4,Visão Completa,12.35407090909091,1.5488143137366415,0.38720357843416037
2026-09-22 20:58:48,6.10797,4096,4096,1000,-2.0,1.0,-1.5,1.5,deCasa,paralelo,dynamic,128,4,Visão Completa,12.35407090909091,2.0226148637093684,0.5056537159273421
2026-09-22 20:59:43,5.49678,4096,4096,1000,-2.0,1.0,-1.5,1.5,deCasa,paralelo,dynamic,4,4,Visão Completa,12.35407090909091,2.2475105259972037,0.5618776314993009
2026-09-22 21:01:15,6.26687,4096,4096,1000,-2.0,1.0,-1.5,1.5,deCasa,paralelo,dynamic,64,4,Visão Completa,12.35407090909091,1.9713303306261194,0.49283258265652985
2026-09-22 21:01:36,5.0773,4096,4096,1000,-2.0,1.0,-1.5,1.5,deCasa,paralelo,dynamic,64,4,Visão Completa,12.35407090909091,2.433196956865048,0.608299239216262
2026-09-22 21:01:57,5.20781,4096,4096,1000,-2.0,1.0,-1.5,1.5,deCasa,paralelo,dynamic,1,4,Visão Completa,12.35407090909091,2.3722199752085635,0.5930549938021409
2026-09-22 21:02:20,5.23829,4096,4096,1000,-2.0,1.0,-1.5,1.5,deCasa,paralelo,dynamic,1,4,Visão Completa,12.35407090909091,2.358416756057971,0.5896041890144927
2026-09-22 21:02:53,5.64344,4096,4096,1000,-2.0,1.0,-1.5,1.5,deCasa,paralelo,dynamic,1,4,Visão Completa,12.35407090909091,2.18910290693104,0.54727572673276
2026-09-22 21:04:28,20.4656,8192,8192,1000,-2.0,1.0,-1.5,1.5,deCasa,paralelo,dynamic,1,4,Visão Completa,49.89046666666667,2.43777200114664,0.60944300028666
2026-09-22 21:05:47,20.7029,8192,8192,1000,-2.0,1.0,-1.5,1.5,deCasa,paralelo,dynamic,1,4,Visão Completa,49.89046666666667,2.40982986280505,0.6024574657012625
2026-09-22 21:06:56,20.2291,8192,8192,1000,-2.0,1.0,-1.5,1.5,deCasa,paralelo,dynamic,1,4,Visão Completa,49.89046666666667,2.4662721854490153,0.6165680463622538
2026-09-22 21:11:42,84.4999,16384,16384,1000,-2.0,1.0,-1.5,1.5,deCasa,paralelo,dynamic,1,4,Visão Completa,197.81283333333332,2.34098304652826,0.585245761632065
2026-09-22 21:16:33,14.068,4096,4096,1000,-2.0,1.0,-1.5,1.5,deCasa,ponto_a_ponto,n/a,0,1,Visão Completa,12.35407090909091,0.8781682477317962,0.8781682477317962
2026-09-22 21:16:56,13.6071,4096,4096,1000,-2.0,1.0,-1.5,1.5,deCasa,ponto_a_ponto,n/a,0,1,Visão Completa,12.35407090909091,0.9079135825481482,0.9079135825481482
2026-09-22 21:17:20,13.6391,4096,4096,1000,-2.0,1.0,-1.5,1.5,deCasa,ponto_a_ponto,n/a,0,1,Visão Completa,12.35407090909091,0.9057834394564824,0.9057834394564824
2026-09-22 21:18:53,54.2481,8192,8192,1000,-2.0,1.0,-1.5,1.5,deCasa,ponto_a_ponto,n/a,0,1,Visão Completa,49.89046666666667,0.9196721482718596,0.9196721482718596
2026-09-22 21:20:34,54.8314,8192,8192,1000,-2.0,1.0,-1.5,1.5,deCasa,ponto_a_ponto,n/a,0,1,Visão Completa,49.89046666666667,0.909888616133578,0.909888616133578
2026-09-22 21:22:15,59.108,8192,8192,1000,-2.0,1.0,-1.5,1.5,deCasa,ponto_a_ponto,n/a,0,1,Visão Completa,49.89046666666667,0.844056078139451,0.844056078139451
2026-09-22 21:28:22,213.691,16384,16384,1000,-2.0,1.0,-1.5,1.5,deCasa,ponto_a_ponto,n/a,0,1,Visão Completa,197.81283333333332,0.9256956696039296,0.9256956696039296
2026-09-22 21:34:39,209.579,16384,16384,1000,-2.0,1.0,-1.5,1.5,deCasa,ponto_a_ponto,n/a,0,1,Visão Completa,197.81283333333332,0.9438580837456678,0.9438580837456678
2026-09-22 21:41:25,239.08,16384,16384,1000,-2.0,1.0,-1.5,1.5,deCasa,ponto_a_ponto,n/a,0,1,Visão Completa,197.81283333333332,0.827391807484245,0.827391807484245
2026-09-22 21:41:45,6.84303,4096,4096,5000,-0.745144,-0.742144,0.130326,0.133326,deCasa,ponto_a_ponto,n/a,0,1,Zoom (Seahorse),5.979731428571428,0.8738426440584695,0.8738426440584695
2026-09-22 21:42:04,7.38299,4096,4096,5000,-0.745144,-0.742144,0.130326,0.133326,deCasa,ponto_a_ponto,n/a,0,1,Zoom (Seahorse),5.979731428571428,0.8099335673719493,0.8099335673719493
2026-09-22 21:42:24,7.08934,4096,4096,5000,-0.745144,-0.742144,0.130326,0.133326,deCasa,ponto_a_ponto,n/a,0,1,Zoom (Seahorse),5.979731428571428,0.843482105325944,0.843482105325944
2026-09-22 21:43:40,25.3999,8192,8192,5000,-0.745144,-0.742144,0.130326,0.133326,deCasa,ponto_a_ponto,n/a,0,1,Zoom (Seahorse),23.073800000000002,0.9084208992948792,0.9084208992948792
2026-09-22 21:44:54,26.6288,8192,8192,5000,-0.745144,-0.742144,0.130326,0.133326,deCasa,ponto_a_ponto,n/a,0,1,Zoom (Seahorse),23.073800000000002,0.8664979270564203,0.8664979270564203
2026-09-22 21:46:08,26.0061,8192,8192,5000,-0.745144,-0.742144,0.130326,0.133326,deCasa,ponto_a_ponto,n/a,0,1,Zoom (Seahorse),23.073800000000002,0.88724568466629,0.88724568466629
2026-09-22 21:51:13,103.645,16384,16384,5000,-0.745144,-0.742144,0.130326,0.133326,deCasa,ponto_a_ponto,n/a,0,1,Zoom (Seahorse),92.19995,0.889574509141782,0.889574509141782
2026-09-22 21:56:12,108.524,16384,16384,5000,-0.745144,-0.742144,0.130326,0.133326,deCasa,ponto_a_ponto,n/a,0,1,Zoom (Seahorse),92.19995,0.8495811986288747,0.8495811986288747
2026-09-22 22:01:10,101.604,16384,16384,5000,-0.745144,-0.742144,0.130326,0.133326,deCasa,ponto_a_ponto,n/a,0,1,Zoom (Seahorse),92.19995,0.9074440966891067,0.9074440966891067
2026-09-22 22:01:23,4.28178,4096,4096,1000,-2.0,1.0,-1.5,1.5,deCasa,paralelo,static,64,4,Visão Completa,12.35407090909091,2.885265218925519,0.7213163047313798
2026-09-22 22:01:36,4.43433,4096,4096,1000,-2.0,1.0,-1.5,1.5,deCasa,paralelo,static,64,4,Visão Completa,12.35407090909091,2.786006208173706,0.6965015520434265
2026-09-22 22:01:48,4.42366,4096,4096,1000,-2.0,1.0,-1.5,1.5,deCasa,paralelo,static,64,4,Visão Completa,12.35407090909091,2.792726138331361,0.6981815345828403
2026-09-22 22:02:01,4.40567,4096,4096,1000,-2.0,1.0,-1.5,1.5,deCasa,paralelo,dynamic,1,4,Visão Completa,12.35407090909091,2.804129884691979,0.7010324711729947
2026-09-22 22:02:13,4.24038,4096,4096,1000,-2.0,1.0,-1.5,1.5,deCasa,paralelo,dynamic,1,4,Visão Completa,12.35407090909091,2.9134348593972494,0.7283587148493124
2026-09-22 22:02:26,4.24145,4096,4096,1000,-2.0,1.0,-1.5,1.5,deCasa,paralelo,dynamic,1,4,Visão Completa,12.35407090909091,2.9126998807226085,0.7281749701806521
2026-09-22 22:02:38,4.06629,4096,4096,1000,-2.0,1.0,-1.5,1.5,deCasa,paralelo,dynamic,64,4,Visão Completa,12.35407090909091,3.038167693177542,0.7595419232943855
2026-09-22 22:02:54,4.39679,4096,4096,1000,-2.0,1.0,-1.5,1.5,deCasa,paralelo,dynamic,64,4,Visão Completa,12.35407090909091,2.809793260331039,0.7024483150827597
2026-09-22 22:03:08,4.66385,4096,4096,1000,-2.0,1.0,-1.5,1.5,deCasa,paralelo,dynamic,64,4,Visão Completa,12.35407090909091,2.6488997092725772,0.6622249273181443
2026-09-22 22:03:25,7.83107,4096,4096,1000,-2.0,1.0,-1.5,1.5,deCasa,paralelo,guided,64,4,Visão Completa,12.35407090909091,1.5775712525990584,0.3943928131497646
2026-09-22 22:03:39,5.95643,4096,4096,1000,-2.0,1.0,-1.5,1.5,deCasa,paralelo,guided,64,4,Visão Completa,12.35407090909091,2.074073045278952,0.518518261319738
2026-09-22 22:03:54,6.29914,4096,4096,1000,-2.0,1.0,-1.5,1.5,deCasa,paralelo,guided,64,4,Visão Completa,12.35407090909091,1.9612313600096059,0.49030784000240146
2026-09-22 22:04:11,7.63477,4096,4096,1000,-2.0,1.0,-1.5,1.5,deCasa,paralelo,auto,0,4,Visão Completa,12.35407090909091,1.618132688881382,0.4045331722203455
2026-09-22 22:04:28,8.07299,4096,4096,1000,-2.0,1.0,-1.5,1.5,deCasa,paralelo,auto,0,4,Visão Completa,12.35407090909091,1.530296818042746,0.3825742045106865
2026-09-22 22:04:46,8.15235,4096,4096,1000,-2.0,1.0,-1.5,1.5,deCasa,paralelo,auto,0,4,Visão Completa,12.35407090909091,1.5153999655425625,0.3788499913856406
2026-09-22 22:05:38,16.9317,8192,8192,1000,-2.0,1.0,-1.5,1.5,deCasa,paralelo,static,64,4,Visão Completa,49.89046666666667,2.9465716181285204,0.7366429045321301
2026-09-22 22:06:32,17.8337,8192,8192,1000,-2.0,1.0,-1.5,1.5,deCasa,paralelo,static,64,4,Visão Completa,49.89046666666667,2.7975387421940856,0.6993846855485214
2026-09-22 22:07:23,16.7277,8192,8192,1000,-2.0,1.0,-1.5,1.5,deCasa,paralelo,static,64,4,Visão Completa,49.89046666666667,2.9825060627980338,0.7456265156995084
2026-09-22 22:08:17,15.804,8192,8192,1000,-2.0,1.0,-1.5,1.5,deCasa,paralelo,dynamic,1,4,Visão Completa,49.89046666666667,3.1568252763013582,0.7892063190753396
2026-09-22 22:09:27,20.4217,8192,8192,1000,-2.0,1.0,-1.5,1.5,deCasa,paralelo,dynamic,1,4,Visão Completa,49.89046666666667,2.443012416530782,0.6107531041326955
2026-09-22 22:10:33,24.5387,8192,8192,1000,-2.0,1.0,-1.5,1.5,deCasa,paralelo,dynamic,1,4,Visão Completa,49.89046666666667,2.0331340562730165,0.5082835140682541
2026-09-22 22:11:29,20.6478,8192,8192,1000,-2.0,1.0,-1.5,1.5,deCasa,paralelo,dynamic,64,4,Visão Completa,49.89046666666667,2.4162606508522297,0.6040651627130574
2026-09-22 22:12:21,17.8416,8192,8192,1000,-2.0,1.0,-1.5,1.5,deCasa,paralelo,dynamic,64,4,Visão Completa,49.89046666666667,2.796300032881954,0.6990750082204885
2026-09-22 22:13:25,16.2405,8192,8192,1000,-2.0,1.0,-1.5,1.5,deCasa,paralelo,dynamic,64,4,Visão Completa,49.89046666666667,3.0719784899890192,0.7679946224972548
2026-09-22 22:14:36,29.9301,8192,8192,1000,-2.0,1.0,-1.5,1.5,deCasa,paralelo,guided,64,4,Visão Completa,49.89046666666667,1.6668994312303222,0.41672485780758056
2026-09-22 22:15:50,27.994,8192,8192,1000,-2.0,1.0,-1.5,1.5,deCasa,paralelo,guided,64,4,Visão Completa,49.89046666666667,1.7821842775832917,0.4455460693958229
2026-09-22 22:17:01,29.6651,8192,8192,1000,-2.0,1.0,-1.5,1.5,deCasa,paralelo,guided,64,4,Visão Completa,49.89046666666667,1.681789937221404,0.420447484305351
2026-09-22 22:18:20,34.1737,8192,8192,1000,-2.0,1.0,-1.5,1.5,deCasa,paralelo,auto,0,4,Visão Completa,49.89046666666667,1.4599082530327905,0.3649770632581976
2026-09-22 22:19:30,32.8789,8192,8192,1000,-2.0,1.0,-1.5,1.5,deCasa,paralelo,auto,0,4,Visão Completa,49.89046666666667,1.5174007240712635,0.37935018101781587
2026-09-22 22:20:51,36.0556,8192,8192,1000,-2.0,1.0,-1.5,1.5,deCasa,paralelo,auto,0,4,Visão Completa,49.89046666666667,1.383709234256722,0.3459273085641805
2026-09-22 22:24:58,85.073,16384,16384,1000,-2.0,1.0,-1.5,1.5,deCasa,paralelo,static,64,4,Visão Completa,197.81283333333332,2.3252128564095935,0.5813032141023984
2026-09-22 22:29:19,84.9205,16384,16384,1000,-2.0,1.0,-1.5,1.5,deCasa,paralelo,static,64,4,Visão Completa,197.81283333333332,2.3293884672527048,0.5823471168131762
2026-09-22 22:33:26,72.2481,16384,16384,1000,-2.0,1.0,-1.5,1.5,deCasa,paralelo,static,64,4,Visão Completa,197.81283333333332,2.7379658888376763,0.6844914722094191
2026-09-22 22:37:15,69.251,16384,16384,1000,-2.0,1.0,-1.5,1.5,deCasa,paralelo,dynamic,1,4,Visão Completa,197.81283333333332,2.8564617598783166,0.7141154399695792
2026-09-22 22:41:37,86.3876,16384,16384,1000,-2.0,1.0,-1.5,1.5,deCasa,paralelo,dynamic,1,4,Visão Completa,197.81283333333332,2.289829018670889,0.5724572546677222
2026-09-22 23:05:44,132.89,16384,16384,1000,-2.0,1.0,-1.5,1.5,deCasa,paralelo,dynamic,1,4,Visão Completa,197.81283333333332,1.4885456643339103,0.3721364160834776
2026-09-22 23:06:26,144.476,16384,16384,1000,-2.0,1.0,-1.5,1.5,deCasa,paralelo,dynamic,1,4,Visão Completa,197.81283333333332,1.369174349603625,0.34229358740090626
2026-09-22 23:09:21,54.0958,16384,16384,1000,-2.0,1.0,-1.5,1.5,deCasa,paralelo,dynamic,64,4,Visão Completa,197.81283333333332,3.656713336956535,0.9141783342391337
2026-09-22 23:12:27,60.7626,16384,16384,1000,-2.0,1.0,-1.5,1.5,deCasa,paralelo,dynamic,64,4,Visão Completa,197.81283333333332,3.2555031110145602,0.8138757777536401
2026-09-22 23:15:36,62.6384,16384,16384,1000,-2.0,1.0,-1.5,1.5,deCasa,paralelo,dynamic,64,4,Visão Completa,197.81283333333332,3.1580122310488985,0.7895030577622246
2026-09-22 23:18:47,86.5276,16384,16384,1000,-2.0,1.0,-1.5,1.5,deCasa,paralelo,guided,64,4,Visão Completa,197.81283333333332,2.286124119163519,0.5715310297908798
2026-09-22 23:22:33,77.2982,16384,16384,1000,-2.0,1.0,-1.5,1.5,deCasa,paralelo,guided,64,4,Visão Completa,197.81283333333332,2.5590871887486815,0.6397717971871704
2026-09-22 23:25:43,82.0037,16384,16384,1000,-2.0,1.0,-1.5,1.5,deCasa,paralelo,guided,64,4,Visão Completa,197.81283333333332,2.41224278091517,0.6030606952287925
2026-09-22 23:28:55,84.6957,16384,16384,1000,-2.0,1.0,-1.5,1.5,deCasa,paralelo,auto,0,4,Visão Completa,197.81283333333332,2.3355711486336768,0.5838927871584192
2026-09-22 23:32:11,84.5648,16384,16384,1000,-2.0,1.0,-1.5,1.5,deCasa,paralelo,auto,0,4,Visão Completa,197.81283333333332,2.3391864384866197,0.5847966096216549
2026-09-22 23:35:22,88.2503,16384,16384,1000,-2.0,1.0,-1.5,1.5,deCasa,paralelo,auto,0,4,Visão Completa,197.81283333333332,2.2414975737570675,0.5603743934392669
2026-09-22 23:35:31,1.50771,4096,4096,5000,-0.745144,-0.742144,0.130326,0.133326,deCasa,paralelo,static,64,4,Zoom (Seahorse),5.979731428571428,3.9661018555102956,0.9915254638775739
2026-09-22 23:35:41,1.50197,4096,4096,5000,-0.745144,-0.742144,0.130326,0.133326,deCasa,paralelo,static,64,4,Zoom (Seahorse),5.979731428571428,3.981258899026897,0.9953147247567242
2026-09-22 23:35:49,1.48403,4096,4096,5000,-0.745144,-0.742144,0.130326,0.133326,deCasa,paralelo,static,64,4,Zoom (Seahorse),5.979731428571428,4.029387161021966,1.0073467902554916
2026-09-22 23:35:59,1.42088,4096,4096,5000,-0.745144,-0.742144,0.130326,0.133326,deCasa,paralelo,dynamic,1,4,Zoom (Seahorse),5.979731428571428,4.208470404658683,1.0521176011646707
2026-09-22 23:36:08,1.40416,4096,4096,5000,-0.745144,-0.742144,0.130326,0.133326,deCasa,paralelo,dynamic,1,4,Zoom (Seahorse),5.979731428571428,4.258582660502669,1.0646456651256673
2026-09-22 23:36:16,1.41746,4096,4096,5000,-0.745144,-0.742144,0.130326,0.133326,deCasa,paralelo,dynamic,1,4,Zoom (Seahorse),5.979731428571428,4.21862446105811,1.0546561152645275
2026-09-22 23:36:25,1.65461,4096,4096,5000,-0.745144,-0.742144,0.130326,0.133326,deCasa,paralelo,dynamic,64,4,Zoom (Seahorse),5.979731428571428,3.6139824058668983,0.9034956014667246
2026-09-22 23:36:34,1.53001,4096,4096,5000,-0.745144,-0.742144,0.130326,0.133326,deCasa,paralelo,dynamic,64,4,Zoom (Seahorse),5.979731428571428,3.9082956507287063,0.9770739126821766
2026-09-22 23:36:43,1.43888,4096,4096,5000,-0.745144,-0.742144,0.130326,0.133326,deCasa,paralelo,dynamic,64,4,Zoom (Seahorse),5.979731428571428,4.155823577067878,1.0389558942669694
2026-09-22 23:36:52,1.41699,4096,4096,5000,-0.745144,-0.742144,0.130326,0.133326,deCasa,paralelo,guided,64,4,Zoom (Seahorse),5.979731428571428,4.2200237323985546,1.0550059330996386
2026-09-22 23:37:00,1.42866,4096,4096,5000,-0.745144,-0.742144,0.130326,0.133326,deCasa,paralelo,guided,64,4,Zoom (Seahorse),5.979731428571428,4.185552495745264,1.046388123936316
2026-09-22 23:37:09,1.7192,4096,4096,5000,-0.745144,-0.742144,0.130326,0.133326,deCasa,paralelo,guided,64,4,Zoom (Seahorse),5.979731428571428,3.4782058100113007,0.8695514525028252
2026-09-22 23:37:19,1.73182,4096,4096,5000,-0.745144,-0.742144,0.130326,0.133326,deCasa,paralelo,auto,0,4,Zoom (Seahorse),5.979731428571428,3.4528596670389695,0.8632149167597424
2026-09-22 23:37:28,1.73571,4096,4096,5000,-0.745144,-0.742144,0.130326,0.133326,deCasa,paralelo,auto,0,4,Zoom (Seahorse),5.979731428571428,3.4451212636739017,0.8612803159184754
2026-09-22 23:37:37,1.61814,4096,4096,5000,-0.745144,-0.742144,0.130326,0.133326,deCasa,paralelo,auto,0,4,Zoom (Seahorse),5.979731428571428,3.695435146879398,0.9238587867198494
2026-09-22 23:38:13,5.66336,8192,8192,5000,-0.745144,-0.742144,0.130326,0.133326,deCasa,paralelo,static,64,4,Zoom (Seahorse),23.073800000000002,4.074224488642785,1.0185561221606962
2026-09-22 23:38:50,5.70046,8192,8192,5000,-0.745144,-0.742144,0.130326,0.133326,deCasa,paralelo,static,64,4,Zoom (Seahorse),23.073800000000002,4.0477084305477105,1.0119271076369276
2026-09-22 23:39:26,5.84624,8192,8192,5000,-0.745144,-0.742144,0.130326,0.133326,deCasa,paralelo,static,64,4,Zoom (Seahorse),23.073800000000002,3.946776047510879,0.9866940118777198
2026-09-22 23:40:02,5.68718,8192,8192,5000,-0.745144,-0.742144,0.130326,0.133326,deCasa,paralelo,dynamic,1,4,Zoom (Seahorse),23.073800000000002,4.057160139119916,1.014290034779979
2026-09-22 23:40:39,5.71451,8192,8192,5000,-0.745144,-0.742144,0.130326,0.133326,deCasa,paralelo,dynamic,1,4,Zoom (Seahorse),23.073800000000002,4.037756518056667,1.0094391295141667
2026-09-22 23:41:13,5.60977,8192,8192,5000,-0.745144,-0.742144,0.130326,0.133326,deCasa,paralelo,dynamic,1,4,Zoom (Seahorse),23.073800000000002,4.113145458726472,1.028286364681618
2026-09-22 23:41:47,5.75284,8192,8192,5000,-0.745144,-0.742144,0.130326,0.133326,deCasa,paralelo,dynamic,64,4,Zoom (Seahorse),23.073800000000002,4.010853769616398,1.0027134424040995
2026-09-22 23:42:22,5.68165,8192,8192,5000,-0.745144,-0.742144,0.130326,0.133326,deCasa,paralelo,dynamic,64,4,Zoom (Seahorse),23.073800000000002,4.061109008826661,1.0152772522066653
2026-09-22 23:42:57,5.51256,8192,8192,5000,-0.745144,-0.742144,0.130326,0.133326,deCasa,paralelo,dynamic,64,4,Zoom (Seahorse),23.073800000000002,4.185677797611274,1.0464194494028185
2026-09-22 23:43:32,5.79525,8192,8192,5000,-0.745144,-0.742144,0.130326,0.133326,deCasa,paralelo,guided,64,4,Zoom (Seahorse),23.073800000000002,3.9815020922307065,0.9953755230576766
2026-09-22 23:44:07,5.67701,8192,8192,5000,-0.745144,-0.742144,0.130326,0.133326,deCasa,paralelo,guided,64,4,Zoom (Seahorse),23.073800000000002,4.064428281789182,1.0161070704472954
2026-09-22 23:44:42,5.71663,8192,8192,5000,-0.745144,-0.742144,0.130326,0.133326,deCasa,paralelo,guided,64,4,Zoom (Seahorse),23.073800000000002,4.036259124694094,1.0090647811735236
2026-09-22 23:45:18,6.56299,8192,8192,5000,-0.745144,-0.742144,0.130326,0.133326,deCasa,paralelo,auto,0,4,Zoom (Seahorse),23.073800000000002,3.5157451100794,0.87893627751985
2026-09-22 23:45:53,6.372,8192,8192,5000,-0.745144,-0.742144,0.130326,0.133326,deCasa,paralelo,auto,0,4,Zoom (Seahorse),23.073800000000002,3.6211236660389208,0.9052809165097302
2026-09-22 23:46:28,6.51793,8192,8192,5000,-0.745144,-0.742144,0.130326,0.133326,deCasa,paralelo,auto,0,4,Zoom (Seahorse),23.073800000000002,3.5400502920405716,0.8850125730101429
2026-09-22 23:48:50,22.9737,16384,16384,5000,-0.745144,-0.742144,0.130326,0.133326,deCasa,paralelo,static,64,4,Zoom (Seahorse),92.19995,4.013282579645421,1.0033206449113552
2026-09-22 23:51:12,22.8011,16384,16384,5000,-0.745144,-0.742144,0.130326,0.133326,deCasa,paralelo,static,64,4,Zoom (Seahorse),92.19995,4.043662367166496,1.010915591791624
2026-09-22 23:53:34,22.2093,16384,16384,5000,-0.745144,-0.742144,0.130326,0.133326,deCasa,paralelo,dynamic,1,4,Zoom (Seahorse),92.19995,4.15141179595935,1.0378529489898376
2026-09-22 23:55:56,22.0703,16384,16384,5000,-0.745144,-0.742144,0.130326,0.133326,deCasa,paralelo,dynamic,1,4,Zoom (Seahorse),92.19995,4.1775576226875035,1.0443894056718759
2026-09-22 23:58:16,22.1495,16384,16384,5000,-0.745144,-0.742144,0.130326,0.133326,deCasa,paralelo,dynamic,1,4,Zoom (Seahorse),92.19995,4.162619923700309,1.0406549809250774
2026-09-23 00:00:38,22.0718,16384,16384,5000,-0.745144,-0.742144,0.130326,0.133326,deCasa,paralelo,dynamic,64,4,Zoom (Seahorse),92.19995,4.177273715782129,1.0443184289455323
2026-09-23 00:03:00,22.0992,16384,16384,5000,-0.745144,-0.742144,0.130326,0.133326,deCasa,paralelo,dynamic,64,4,Zoom (Seahorse),92.19995,4.172094464958008,1.043023616239502
2026-09-23 00:05:20,22.1318,16384,16384,5000,-0.745144,-0.742144,0.130326,0.133326,deCasa,paralelo,dynamic,64,4,Zoom (Seahorse),92.19995,4.165948996466623,1.0414872491166558
2026-09-23 00:07:42,22.9877,16384,16384,5000,-0.745144,-0.742144,0.130326,0.133326,deCasa,paralelo,guided,64,4,Zoom (Seahorse),92.19995,4.0108384048860914,1.0027096012215229
2026-09-23 00:10:03,22.0785,16384,16384,5000,-0.745144,-0.742144,0.130326,0.133326,deCasa,paralelo,guided,64,4,Zoom (Seahorse),92.19995,4.176006069252893,1.0440015173132233
2026-09-23 00:12:26,23.3486,16384,16384,5000,-0.745144,-0.742144,0.130326,0.133326,deCasa,paralelo,guided,64,4,Zoom (Seahorse),92.19995,3.948842757167453,0.9872106892918633
2026-09-23 00:14:54,25.7865,16384,16384,5000,-0.745144,-0.742144,0.130326,0.133326,deCasa,paralelo,auto,0,4,Zoom (Seahorse),92.19995,3.5755123805091813,0.8938780951272953
2026-09-23 00:17:18,25.7093,16384,16384,5000,-0.745144,-0.742144,0.130326,0.133326,deCasa,paralelo,auto,0,4,Zoom (Seahorse),92.19995,3.5862489449343236,0.8965622362335809
2026-09-23 00:19:43,25.2783,16384,16384,5000,-0.745144,-0.742144,0.130326,0.133326,deCasa,paralelo,auto,0,4,Zoom (Seahorse),92.19995,3.647395196670662,0.9118487991676655
2026-09-23 07:03:06,7.41378,4096,4096,1000,-2.0,2.0,-2.0,0.133326,deCasa,ponto_a_ponto,n/a,0,1,Visão Completa,12.35407090909091,1.6663659980591425,1.6663659980591425
2026-09-23 07:04:08,10.9068,4096,4096,1000,-2.0,1.0,-1.5,1.5,deCasa,ponto_a_ponto,n/a,0,1,Visão Completa,12.35407090909091,1.1326943658168216,1.1326943658168216
2026-09-23 07:57:52,11.5353,4096,4096,1000,-2.0,1.0,-1.5,1.5,deCasa,ponto_a_ponto,n/a,0,1,Visão Completa,12.35407090909091,1.070979593863264,1.070979593863264
